post_text,pos
焦虑的从来不是年龄 而是到了这个年纪却没有与之匹配的财富能力和阅历  仿佛时间只带来衰老而不是成长27岁的第一天许个愿🌟希望你勇敢 温柔 坚定 保持少女心和好奇心 打跑内心焦虑的小怪兽 不被时间推着走 ​,0
 通常一般人针对焦虑症/抑郁症患者说 “我看你就是闲的”这话也对也不对——因为焦虑 抑郁后 行动会迟缓 很难集中精力做事情 不过这不能当作借口 但是又忧心忡忡 跟不上自己想象的节奏 整天像热锅上的蚂蚁 逮到谁都要讲一堆 所以别人真的会觉得你有时间长篇大论 不如去多刷两道题/多做点事儿 生病期间 我能理解 但是不支持啥也不做 本职事情不做,0
我看别人的人生都觉得好像是戏里的兜兜转转终于得偿所愿辛辛苦苦多年终于熬出头了为他们高兴但是却没有啥实感总觉得他们的人生似乎是可以载入教科书般的山穷水复无疑路柳暗花明又一村沉舟侧畔千帆过病树前头万木春但是当自己陷入那种“辛辛苦苦或兜兜转转”时只觉得害怕 无助 焦虑 迷茫从没想过自己的经历以后也能鼓励他人也忘了其他那些后来获得成功的人当初也是这样的心境的她们也是普通人 我也是那我也能拥有教科书般的人生吗？我相信我可以因为我现在正处于这种兜兜转转找不到路一边焦虑现在 一边后悔过去我要熬过这段时期奋力去做 去改变 去争取等捱过去了以后 我要把这段经历拿出来说给我弟弟听反正他也快了 收起d,1
得这个病的都会特别怕死吗为什么我不怕死 我真的不知道我是焦虑还是双向 去医院也没让我查双相,1
焦虑因为假大空 ​,1
"
吃不下饭了…一吃就想吐",0
每到交作业前就疯狂焦虑后天还要做10分钟的presentation我当场去世 ​,1
我想睡觉，明天期末复习焦虑症,1
感觉好没动力，刚刚想拖地，但又觉得很没力气,0
 一吃氟伏沙明片就肚子痛 拉肚子怎麼個事捏。。,0
服了，忙起来啥事没有，静下来不是跳就是麻，肉和筋都崩的紧紧的,0
上一次这么这么这么紧张急躁焦急兴奋焦虑还是在18岁生日 ​,1
睡不了一点，谁能想到我是因为要去剪头发焦虑两天，一闭眼睛就是这些乱七八糟的事根本睡不着想的我好闹心,1
 有没有人乘坐公共交通下车以后就会心率飙升,0
退烧药：布洛芬对乙酰氨基酚抗病毒药：奈玛特韦利托那韦莫纳比拉韦阿兹夫定重症激素+免疫：地塞米松托珠单抗巴瑞替尼蛋白：丙种球蛋白人血白蛋白能买的都买了，能用的都用了。现在只能希望外公自己再加把劲了。还有一个持续头疼时而低烧连测三天核酸阴性而非要吃特效药的爸。一个被保护在家焦虑得天天哭的妈。一个独自在家恢复的外婆。折磨。 收起d,0
抑郁症焦虑症双相情感障碍 想问问吃碳酸锂和这两种药的小伙伴，你们会有头晕的感觉吗？我也不能确定但我感觉在没吃药之前就会头晕，不知道是病带来的还是药的戒断反应，我现在有时候会忘记吃药，因为赶着上班，早起都是能拖一秒是一秒，但是真快到点了又特别焦虑，飞速飞奔去上班,2
我患严重的中年焦虑症了，年纪大害怕失业，害怕失业就找不到好的工作了，真35岁工作嫌老，60岁退休嫌早，好焦虑啊，听说要优化一部分人，真的好焦虑啊，自己被优化掉，那就失业了啊虽然工资好低，但也是赖以生存的工作啊,1
#克服焦虑就是专注在眼前的小事#好 ​,0
 精神状态越来越奔溃，别人的一句对我的抱怨话能把我惹到想发脾气,0
想回家,0
买了一支好用不腻的身体乳，整个人不干崩崩皮肤不痒的感觉真好，明天去拜山，提前去买了晕车贴，话梅，薄荷糖，风油精，预备好帽子以免吹到山风，……做好预备工夫，免得到时候呕到七彩…,0
焦虑症吃药痊愈的焦友都去过自己的生活了，没有了焦虑、疑病、恐惧，也想不起什么是焦虑症了，只有发作没处诉说的才来超话发泄，所以你们在超话里基本看不到痊愈的焦友。 他们的今天就是你的明天，按时吃药，不要擅自减药、停药，胜利在向你招手。,0
我看《三体》的时候非常羡慕的一个点在于，主角团有治不好的病，直接冷冻到两百年后医学技术进步了再醒来治。科幻真好，各种天马行空。昨天去医院检查，医生听完描述觉得是动脉硬化给我开了检查🛂，开了结果又是好的，但是腿还是冷，晚上睡觉都需要全副武装，脚一直像踩着湿袜子很不舒服……不知道该查什么了，哎,1
"
求问大家，有些事，明明自己知道不算什么大事，但是总忍不住反复想，然后特别心慌，是为什么啊",1
 广州哪家医院比较好，想去看看了,0
今日落地铲 听日做老板#最近d焦虑值直接拉满🕳 ​,1
过生日有什么好呢，依然焦虑，每天时间都去哪里了 ​,1
为什么做男生营销就是要变好变大变牛逼对女生营销就是你xxx有问题，xxx不对称，xxx歪，xxx凹，xxx丑，xxx胖真的问题有，少绝大部分是人造问题和焦虑，给女孩多点积极信息和鼓励吧 ​,0
 这次复发好长时间了，是要做出来改变了，药已拿 今天晚上开始运动 慢慢来 早日回到哪个有腹肌的自己 好好吃饭 开始健身 按时吃药 再见兄弟们，谢谢这段时间的陪伴 卸载了,0
这一年的故事开始了[2022]有奔头有压力有期待也焦虑，一切都要好起来！努力乐观上进！！小王竞聘成功，阿凌考试顺利 2泸州 ​,0
百分之九十九的丧都是闲出来的又闲又没钱，没有目标整天焦虑到不行还觉得很累 ​​​,0
#为了闪闪发光而努力#打卡day 109英语口语训练英语听力训练英语阅读训练运动健身第12天➕减脂餐早餐麦片 水果 晚餐减脂餐也可以很丰盛啦～今天满课，课下时间用来听力考试了今天第二篇稿通过了感觉自己快被掏空了，九天产出16000+，总有一种感觉自己再写不出来什么特别有亮点的稿了，其实在写试稿的时候就已经有预感了，所以一直被这种担心写不出来什么的焦虑推着走，去读书，去尽可能多的了解世界。写稿感觉就是把我的心理世界一次又一次的外化，总有一天会把心理的边边角角都写完。所以努力读书充实自己吧～给自己放个假～不再有负担的去读书。也谢谢姐妹们的建议！！！！恢复早起生活 喝杯温茶 读几页书吧，要慢煮生活 收起d,0
《肠道菌群决定心理健康？科研突破引发微生态制药“淘金热”》Holobiome——一家总部位于美国马萨诸塞州的初创公司，正在以肠道菌群为切入点，寻找自闭症、焦虑症和阿尔茨海默症等多种疾病的治疗方案。O网页链接 ​,0
像我这种一焦虑就整夜睡不着的人，太想要宋亚轩这样的老公了。👆以上，让我梦到一次 可 不 可 以。 ​,0
还是个烫头的小胖子，四肢不怎么协调。看，图中有几只猫咪呢，答对了可以问我一个问题不知道这么多药能不能治病吃完整个人都胖了，也更身材焦虑了，愁啊 2武汉 ​,1
 胸闷难受 感觉吸一口气就想呕 刚才身体一直在微微发抖,0
好烦躁啊,0
从21号开学，就一直很down，应该是焦虑了，每天还都会有做不好的事。。。知道今天晚上八点，俺做出来了十道高数题，真的！整个世界都明亮起来了！！！！舒服了，不emo了 ​,0
过年了大家的婚恋焦虑都开始严重了哈哈哈哈哈哈 ​,1
#我要这样生活# 【有时候，美反而是，在大家都快的时候，你慢下来了】“閒”（闲）这个字很明显，就是“门”中间一个月亮，或者另外一种写法，“门”当中有一个“木”，也是“闲”。你有多久没有靠在门框上看月亮了？你有多久没有在你家门口的那棵大树底下靠着、走一走路、乘凉，觉得树阴很美？“悠闲”两个字都在提醒我们，不一定要跑得很远，可能就在你家门口就能有所感受，但重要的是心境上的悠闲。悠闲，是先把自己心灵上的急躁感、焦虑感，能够转换成比较缓慢的节奏。心灵上真正的荒凉来自太多的快感，就是你不断地在口味上刺激自己吃到饱，在衣物上满足，或者在居住条件上买更昂贵的房子，不断地投资赚钱，其实这种爽的感觉未必是美感，而是快感。你不妨给自己一个机会，在不那么匆匆忙忙要赶去上班或者上学的时候，去体会不同的速度感，譬如说步行，譬如说骑脚踏车。有时候，美感，反而是在大家都快的时候，你慢下来了。#晚安心语##致自己# 收起d,0
 最近总想睡觉手也抖的更厉害了,0
 想问一下大家吃没吃过氟伏沙明 会有副作用吗,2
 不敢找朋友说话什么都怕,0
 好烦啊 因为工作上的事焦虑 一晚上都在做梦 梦到工作上的事 怎么样才能不把工作看成天大的事！！！！,1
"一点睡得, 四点差不多开始一直在做梦。头疼😩",0
 怎么分清心脏刺痛还是乳腺啊左胸刺痛几个小时了，胃好像也有点刺痛,0
胃不舒服,0
 去年大概暑假的时候查出来重焦中抑，医院只给开了疏肝解郁胶囊。陆陆续续吃了两三个月就私自停了。家里人不是很重视也没有再去复诊，最近感觉自己焦虑越来越严重了，想问问你们除了吃胶囊还吃什么药吗,2
 强迫思维➕灾难化思维 脑子里不好的念头要好久才能消失谁懂啊,1
今天跟一位二战的学姐交流了最近的学习状态发现了很多的问题时间利用率不高是个很大的问题要及时做出调整虽然马上就要开学还要有好多的考试但是抓紧做抓紧看👀 紧跟自己节奏但是不要焦虑 ​,0
 一天拉肚子，一天便秘，好崩溃,0
db留學組，考試失敗組，我的焦慮源泉。 ​,1
不知道大家会不会和我一样，每一次无聊情绪抵达峰值都是在一定时间内完成了一件还不错的小事之后。比如追一部好剧，了解一个新领域，完成一段健身计划之类的，由于投入了不少情感和时间上的成本，且带有一定的规律性，以至于当一切短暂结束之后忽然间什么都不想做了，乏味感剧增，但又不想立刻找到新的替代品，只想休息，而这样的休息又并不能称得上舒适，反而让人焦虑。只能熬到下一次对什么新事物又产生了兴趣。 收起d,0
